STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Frequency,CLIMATE_CHANGE_INDICATORS,Climate Change Indicators,GEO_PICT,Pacific Island Countries and territories,TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_STATUS,Observation Status,UNIT_MEASURE,Unit of measure,ERROR_TYPE,Error type,ERROR_VAL,Error value,REPORTING_TYPE,Reporting Type,OBS_COMMENT,Comment
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,SB,Solomon Islands,2020,,84,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,SB,Solomon Islands,2021,,86,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,SB,Solomon Islands,2022,,87,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,SB,Solomon Islands,2023,,88,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,SB,Solomon Islands,2024,,90,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,SB,Solomon Islands,2025,,90,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,SB,Solomon Islands,2026,,90,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,CK,Cook Islands,1962,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,CK,Cook Islands,1963,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,CK,Cook Islands,1964,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,CK,Cook Islands,1965,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,CK,Cook Islands,1966,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,CK,Cook Islands,1967,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,CK,Cook Islands,1968,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,CK,Cook Islands,1969,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,CK,Cook Islands,1970,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,CK,Cook Islands,1971,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,CK,Cook Islands,1972,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,CK,Cook Islands,1973,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,CK,Cook Islands,1974,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,CK,Cook Islands,1975,,4,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,CK,Cook Islands,1976,,5,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,CK,Cook Islands,1977,,6,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,CK,Cook Islands,1978,,7,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,CK,Cook Islands,1979,,9,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,CK,Cook Islands,1980,,9,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,CK,Cook Islands,1981,,9,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,CK,Cook Islands,1982,,10,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,CK,Cook Islands,1983,,10,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,CK,Cook Islands,1984,,12,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,CK,Cook Islands,1985,,13,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,CK,Cook Islands,1986,,13,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,CK,Cook Islands,1987,,14,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,CK,Cook Islands,1988,,15,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,CK,Cook Islands,1989,,17,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,CK,Cook Islands,1990,,21,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,CK,Cook Islands,1991,,23,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,CK,Cook Islands,1992,,24,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,CK,Cook Islands,1993,,25,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,CK,Cook Islands,1994,,25,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,CK,Cook Islands,1995,,26,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,CK,Cook Islands,1996,,26,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,CK,Cook Islands,1997,,26,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,CK,Cook Islands,1998,,26,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,CK,Cook Islands,1999,,27,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,CK,Cook Islands,2000,,28,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,CK,Cook Islands,2001,,28,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,CK,Cook Islands,2002,,28,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,CK,Cook Islands,2003,,29,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,CK,Cook Islands,2004,,29,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,CK,Cook Islands,2005,,30,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,CK,Cook Islands,2006,,33,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,CK,Cook Islands,2007,,34,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,CK,Cook Islands,2008,,38,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,CK,Cook Islands,2009,,39,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,CK,Cook Islands,2010,,41,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,CK,Cook Islands,2011,,43,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,CK,Cook Islands,2012,,48,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,CK,Cook Islands,2013,,50,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,CK,Cook Islands,2014,,51,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,CK,Cook Islands,2015,,51,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,CK,Cook Islands,2016,,56,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,CK,Cook Islands,2017,,57,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,CK,Cook Islands,2018,,58,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,CK,Cook Islands,2019,,59,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,CK,Cook Islands,2020,,59,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,CK,Cook Islands,2021,,60,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,CK,Cook Islands,2022,,60,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,CK,Cook Islands,2023,,62,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,CK,Cook Islands,2024,,62,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,CK,Cook Islands,2025,,63,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,CK,Cook Islands,2026,,63,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,TK,Tokelau,1977,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,TK,Tokelau,1978,,1,,,,N,units,,,,,N,National,,
